soil_moisture,soil_ph,soil_temperature,nitrogen,phosphorus,potassium,area_ha,kc,et0,etc_per_day,rain_3day,temp_max,temp_min,humidity,wind_speed,depletion_mm,TAW,RAW,root_depth,water_need_level,optimal_moisture,soil_infiltration,growth_stage_enc,should_irrigate,urgency,water_litres,efficiency_score
93.83,7.84,21.47,96.92,62.26,24.56,15.806,1.0,1.702,1.702,3.05,20.46,6.65,66.61,23.86,0.0,110.0,44.0,1.0,2,60,50,4,0,0,1124929.19,83.07
26.17,7.51,33.58,96.64,70.29,61.19,10.256,1.0,2.187,2.187,5.68,31.46,22.6,88.79,5.52,0.0,108.0,48.6,0.9,1,50,40,3,1,2,697284.62,84.02
24.69,7.67,29.79,16.05,6.13,15.36,13.239,1.0,2.208,2.208,3.13,32.19,26.07,67.76,10.61,0.0,110.0,44.0,1.0,2,65,50,4,1,2,1503653.23,85.26
19.78,7.57,17.79,86.17,64.46,14.24,17.644,0.69,4.333,2.99,1.49,40.29,30.88,22.07,3.5,202.16,150.0,60.0,1.0,2,60,1,1,1,3,3313336.56,56.65
75.49,7.52,38.61,75.19,40.12,49.5,3.835,0.788,3.176,2.501,2.45,39.06,28.74,82.98,6.36,0.0,176.0,61.6,1.1,3,70,2,5,0,0,504237.61,85.01
48.09,6.01,37.54,58.54,20.84,21.01,3.985,0.935,1.824,1.705,3.51,27.21,20.54,71.97,11.89,0.0,108.0,48.6,0.9,1,55,40,2,0,1,256218.21,85.54
48.43,6.95,26.1,14.45,21.54,49.75,18.479,0.6,2.221,1.332,0.35,26.68,15.33,36.1,10.27,0.0,144.0,64.8,0.9,1,50,2,1,0,1,1569996.3,83.31
50.6,5.21,38.58,67.05,45.5,50.14,7.775,0.862,1.77,1.526,3.94,22.29,12.02,55.42,19.79,0.0,150.0,60.0,1.0,2,60,1,5,0,1,386920.91,79.12
39.59,8.5,30.91,8.86,52.3,63.08,17.261,1.05,5.298,5.563,2.96,44.04,34.66,22.72,10.31,0.0,132.0,46.2,1.1,3,75,40,4,0,1,5869502.42,74.45
62.96,7.93,15.35,76.77,14.44,77.25,11.141,0.825,2.608,2.151,3.87,29.93,14.47,74.88,22.9,0.0,160.0,64.0,1.0,2,60,2,5,0,0,963367.96,75.78
84.71,4.92,35.07,113.12,76.29,62.59,18.122,0.788,5.88,4.631,0.86,46.93,31.86,47.22,7.56,0.0,121.0,42.35,1.1,3,75,50,5,0,0,5602233.88,77.84
70.36,5.97,23.74,31.13,14.98,63.01,2.976,0.63,3.247,2.046,3.99,36.75,20.39,83.21,9.04,0.0,121.0,42.35,1.1,3,75,50,1,0,0,252770.94,82.25
30.85,5.7,27.27,111.44,52.17,48.56,12.956,0.6,1.501,0.9,2.39,22.54,15.93,92.8,20.93,41.49,185.0,74.0,1.0,2,60,20,1,0,2,349724.84,78.95
91.59,4.8,29.66,114.3,62.83,71.86,12.903,0.63,5.462,3.441,13.29,45.88,28.76,58.81,18.65,0.0,198.0,69.3,1.1,3,70,10,1,0,0,531334.62,72.16
43.63,4.99,31.68,21.14,46.47,10.13,19.897,0.4,2.697,1.079,3.57,37.87,32.15,73.78,15.23,0.0,132.0,46.2,1.1,3,75,40,0,0,1,463626.42,75.85
36.37,5.34,32.73,51.21,9.74,46.37,9.028,0.46,3.146,1.447,0.69,34.88,18.0,80.64,18.97,39.89,165.0,57.75,1.1,3,70,1,0,0,1,887662.91,76.78
44.37,6.49,15.83,79.91,75.73,27.01,4.488,0.935,1.785,1.669,3.95,23.81,14.82,75.83,21.06,0.0,99.0,44.55,0.9,1,55,50,2,0,1,248343.56,87.34
54.19,6.84,28.13,25.92,74.59,61.88,17.939,0.977,2.295,2.244,2.67,27.18,16.83,45.64,21.26,0.0,144.0,64.8,0.9,1,55,2,2,0,1,1987535.99,88.95
55.68,6.99,36.39,35.44,25.18,17.16,2.892,1.05,1.5,1.575,2.53,21.06,15.74,36.7,6.45,0.0,165.0,57.75,1.1,3,70,1,3,0,0,199151.27,78.3
18.56,6.22,31.82,109.1,7.46,73.54,3.11,1.2,2.705,3.245,2.31,29.33,15.91,41.01,22.75,0.0,132.0,39.6,1.2,4,85,50,3,1,3,613717.04,80.16
29.57,6.5,15.04,62.95,42.17,38.11,11.923,1.1,3.441,3.785,0.92,40.48,34.77,40.58,3.77,57.86,162.0,72.9,0.9,1,55,10,3,1,2,2791238.63,77.65
94.48,8.64,30.37,50.86,34.02,78.6,0.779,0.935,1.876,1.754,0.9,26.69,19.85,35.31,1.98,0.0,166.5,74.92,0.9,1,55,20,2,0,0,80764.12,77.68
35.8,5.51,20.62,98.99,59.76,63.25,4.842,0.69,3.679,2.538,2.55,35.96,21.22,35.78,10.44,2.19,198.0,69.3,1.1,3,70,10,1,0,1,641414.19,81.99
39.43,6.13,24.14,59.03,45.81,45.69,3.12,0.85,3.403,2.893,1.78,37.96,31.61,32.56,16.37,0.0,203.5,71.23,1.1,3,75,20,2,0,1,555966.84,86.81
37.17,4.81,38.49,64.76,39.45,84.4,19.676,1.15,1.519,1.747,2.64,19.66,10.5,67.81,22.34,0.0,110.0,44.0,1.0,2,60,50,4,0,1,1785043.43,81.25
29.37,8.71,21.71,109.99,50.75,36.26,18.222,1.1,1.586,1.745,2.3,20.63,6.04,64.51,9.47,17.91,187.0,65.45,1.1,3,75,25,4,1,2,1679799.22,76.42
24.37,5.69,24.52,89.23,72.64,84.29,7.666,1.05,3.188,3.348,2.72,31.73,14.94,24.19,18.34,116.95,203.5,71.23,1.1,3,70,20,4,1,2,1389567.16,69.99
39.62,4.98,32.49,23.24,78.53,84.7,8.165,1.15,4.219,4.851,4.76,40.42,24.93,61.93,20.26,0.0,160.0,64.0,1.0,2,60,2,3,0,1,2403380.26,76.53
38.11,8.45,31.73,24.92,16.95,71.94,8.22,1.05,5.215,5.476,7.35,44.31,32.62,43.06,21.35,0.0,176.0,61.6,1.1,3,70,2,4,0,1,2233374.68,81.73
42.26,7.36,16.08,119.9,15.16,20.12,3.153,0.85,1.53,1.301,10.81,19.41,4.32,53.8,11.63,0.0,198.0,69.3,1.1,3,75,10,2,0,0,0.0,81.94
19.52,7.24,26.0,28.14,40.62,20.94,19.128,0.862,4.92,4.243,3.86,44.84,33.05,53.7,7.04,164.81,180.0,72.0,1.0,2,60,10,5,1,3,4243349.55,63.76
60.21,7.59,33.25,83.22,28.11,17.67,6.033,1.1,2.005,2.205,7.68,23.24,7.06,24.88,14.3,0.0,187.0,65.45,1.1,3,75,25,3,0,0,259061.15,86.75
85.84,6.75,30.34,21.98,20.9,23.79,10.737,0.46,3.101,1.426,0.85,34.63,26.82,34.28,18.87,0.0,110.0,44.0,1.0,2,60,50,0,0,0,950876.2,82.69
64.65,8.89,17.93,86.14,60.07,23.89,8.175,0.75,4.01,3.008,2.35,39.28,25.02,57.57,17.44,0.0,176.0,61.6,1.1,3,75,2,5,0,0,1323436.34,73.43
77.19,5.68,39.34,97.6,61.82,72.46,7.811,1.1,1.5,1.65,1.24,20.08,9.91,44.38,5.44,0.0,144.0,64.8,0.9,1,55,2,4,0,0,781670.82,82.5
38.46,5.44,37.44,103.38,54.1,73.71,14.198,0.46,1.598,0.735,11.55,20.07,4.47,54.4,12.68,16.91,165.0,57.75,1.1,3,70,1,0,0,0,0.0,77.04
38.04,6.18,15.63,53.64,26.8,8.88,6.533,0.46,3.28,1.509,4.9,35.7,25.6,37.4,1.87,0.0,121.0,42.35,1.1,3,70,50,0,0,1,197806.91,80.92
89.38,8.96,28.89,66.17,32.03,81.29,5.882,0.977,2.911,2.845,0.92,35.73,22.63,90.9,10.63,0.0,120.0,48.0,1.0,2,60,40,2,0,0,1060954.38,81.58
71.05,5.54,27.36,10.29,50.72,47.22,9.374,0.46,1.847,0.85,13.1,24.72,10.52,87.77,7.71,0.0,150.0,60.0,1.0,2,65,1,0,0,0,0.0,76.5
69.54,4.9,29.73,111.97,74.32,89.23,16.74,1.0,1.938,1.938,8.7,25.91,18.76,24.49,8.24,0.0,153.0,68.85,0.9,1,50,25,4,0,0,87908.49,77.72
42.48,4.53,29.38,116.01,79.65,51.56,16.566,1.05,1.693,1.777,1.39,21.58,3.69,60.29,9.66,0.0,176.0,61.6,1.1,3,70,2,4,0,1,1821653.75,80.33
38.94,7.62,18.66,118.98,71.35,57.52,8.668,0.69,3.924,2.708,5.75,43.6,30.66,87.61,9.08,0.0,110.0,44.0,1.0,2,65,50,1,0,1,806384.31,89.62
29.77,8.04,34.42,56.63,18.05,9.35,6.666,0.69,2.87,1.98,0.76,37.13,27.03,84.6,2.76,0.0,110.0,44.0,1.0,2,60,50,1,1,2,888228.01,79.64
89.29,4.71,17.39,8.02,50.94,14.8,16.935,0.46,2.646,1.217,8.32,34.68,27.45,69.86,17.71,0.0,121.0,42.35,1.1,3,70,50,0,0,0,0.0,81.49
36.66,4.86,32.96,117.58,19.84,81.25,15.725,0.977,1.857,1.815,4.35,22.6,8.96,29.13,9.57,0.0,121.0,42.35,1.1,3,70,50,2,0,1,1055860.22,75.78
77.67,7.1,25.92,30.04,60.26,41.7,5.737,0.72,1.864,1.342,3.77,22.34,9.14,65.02,24.42,0.0,160.0,64.0,1.0,2,65,2,1,0,0,215372.67,85.24
42.73,7.71,22.96,36.07,65.37,29.15,2.973,0.977,1.705,1.666,2.75,23.49,11.38,80.04,5.79,0.0,185.0,74.0,1.0,2,60,20,2,0,1,203086.34,79.28
93.54,6.41,19.51,92.24,20.09,6.25,7.695,0.46,3.153,1.45,6.48,36.49,27.7,51.92,7.34,0.0,120.0,48.0,1.0,2,60,40,0,0,0,31219.69,82.61
25.11,6.18,23.14,72.88,60.43,76.65,12.939,0.9,6.805,6.124,1.31,47.72,34.96,21.21,3.91,148.87,150.0,60.0,1.0,2,65,1,5,1,2,5109349.42,66.28
37.78,6.02,37.78,113.45,5.2,45.18,7.962,0.977,2.998,2.931,1.29,32.75,15.29,73.85,23.92,0.0,170.0,68.0,1.0,2,65,25,2,0,1,1375409.28,79.15
67.49,7.03,36.3,105.56,34.93,77.05,6.473,0.825,1.776,1.465,1.88,24.15,13.14,82.69,11.79,0.0,120.0,48.0,1.0,2,60,40,5,0,0,438970.74,82.67
53.76,4.94,17.19,74.83,45.58,67.21,14.254,0.6,2.039,1.223,1.65,26.52,12.88,62.88,0.23,0.0,144.0,64.8,0.9,1,50,2,1,0,1,902364.13,77.89
87.84,5.07,20.37,92.35,11.87,7.18,6.597,1.1,2.19,2.409,7.37,27.44,16.17,38.73,0.22,0.0,135.0,60.75,0.9,1,55,1,4,0,0,420134.77,82.18
56.96,4.78,37.02,31.39,60.63,64.28,15.055,1.0,1.5,1.5,1.61,21.76,11.01,73.1,0.34,0.0,132.0,46.2,1.1,3,75,40,4,0,0,1174477.52,82.12
79.55,6.84,29.21,14.47,17.67,68.69,9.947,0.6,1.5,0.9,1.44,22.86,17.8,46.79,8.24,0.0,166.5,74.92,0.9,1,45,20,1,0,0,371807.48,81.91
74.07,5.4,15.51,89.16,72.62,53.23,3.461,0.63,3.466,2.184,5.67,38.91,21.65,92.47,13.01,0.0,121.0,42.35,1.1,3,75,50,1,0,0,246868.05,82.48
44.37,6.33,25.3,10.35,53.88,52.66,15.186,0.977,1.927,1.884,5.44,27.99,22.34,61.28,20.54,0.0,121.0,42.35,1.1,3,70,50,2,0,1,807994.87,84.79
24.65,5.37,39.3,52.56,35.16,11.57,9.021,0.69,3.972,2.741,1.86,37.77,23.14,47.94,23.88,113.48,180.0,72.0,1.0,2,65,10,1,1,2,1475844.5,69.77
67.73,5.05,31.7,46.83,7.11,71.24,18.793,0.63,2.975,1.875,1.13,35.24,25.52,72.23,22.63,0.0,198.0,69.3,1.1,3,70,10,1,0,0,2172148.28,81.24
78.24,5.46,28.87,25.54,40.54,62.42,0.751,1.15,3.698,4.253,4.53,40.29,30.65,62.14,11.61,0.0,120.0,48.0,1.0,2,60,40,4,0,0,180896.52,77.57
15.2,5.16,20.98,64.06,27.6,15.07,1.761,1.15,2.21,2.541,1.47,29.61,19.5,70.56,3.53,157.99,170.0,68.0,1.0,2,60,25,4,1,3,264380.81,65.92
41.91,8.97,38.66,30.56,43.63,82.57,14.314,1.05,4.792,5.031,0.9,44.2,28.81,66.53,16.44,0.0,203.5,71.23,1.1,3,70,20,4,0,1,4544340.75,77.33
60.71,4.89,21.33,74.95,12.08,58.46,10.71,0.46,1.682,0.774,6.49,22.13,10.64,73.49,14.21,0.0,99.0,44.55,0.9,1,55,50,0,0,0,0.0,76.63
47.45,6.57,19.65,90.35,73.58,45.44,1.185,1.062,5.863,6.23,1.85,47.53,38.05,36.46,9.45,0.0,144.0,43.2,1.2,4,80,40,2,0,1,464708.06,78.72
49.98,8.68,30.71,42.08,5.55,56.96,8.068,0.42,2.844,1.194,2.34,32.0,15.66,53.57,3.49,0.0,187.0,65.45,1.1,3,70,25,0,0,1,407719.46,75.34
44.87,6.28,19.59,78.03,62.91,57.61,10.115,0.46,3.092,1.422,2.34,35.19,23.52,54.79,0.7,0.0,165.0,57.75,1.1,3,70,1,0,0,1,597293.63,79.51
58.73,6.73,36.36,52.3,76.47,43.96,18.97,0.85,1.71,1.453,16.72,22.71,6.35,78.43,6.06,0.0,120.0,48.0,1.0,2,60,40,2,0,0,0.0,88.37
15.31,6.07,29.26,73.38,62.26,51.12,19.8,1.05,3.685,3.869,2.03,37.55,24.12,53.19,11.56,271.55,165.0,57.75,1.1,3,70,1,3,1,3,5195884.53,50.0
61.46,4.74,31.5,24.53,36.37,12.85,3.199,1.1,4.576,5.034,0.02,40.67,30.91,23.59,18.09,0.0,120.0,48.0,1.0,2,60,40,4,0,0,1195269.91,82.56
37.37,5.27,16.68,85.47,73.24,64.53,12.271,0.63,1.5,0.945,0.92,18.18,8.47,90.7,13.65,28.9,165.0,57.75,1.1,3,75,1,1,0,1,594147.79,76.85
46.39,5.14,38.95,101.64,40.6,89.18,3.104,0.72,1.67,1.202,4.45,22.87,15.79,30.45,12.32,0.0,192.0,57.6,1.2,4,85,2,1,0,1,55560.75,77.14
42.48,5.73,20.8,50.14,56.64,68.24,3.859,1.15,3.55,4.083,0.19,36.47,27.27,37.74,24.93,0.0,180.0,72.0,1.0,2,65,10,3,0,1,1168491.97,81.98
46.9,8.74,19.93,119.53,61.49,52.84,15.201,1.15,3.256,3.745,0.96,40.06,30.63,89.97,23.44,0.0,176.0,61.6,1.1,3,70,2,3,0,1,3583542.58,77.0
88.4,7.47,39.12,98.92,68.1,11.64,10.025,1.0,2.779,2.779,3.54,30.19,15.02,44.19,16.92,0.0,170.0,68.0,1.0,2,60,25,4,0,0,1363407.62,85.38
60.44,7.66,30.95,42.81,25.52,31.2,1.171,0.69,4.197,2.896,4.64,37.16,22.78,23.44,24.33,0.0,170.0,68.0,1.0,2,60,25,1,0,0,162413.05,82.03
66.22,8.47,32.99,79.51,45.52,32.06,14.326,1.2,2.144,2.573,2.04,31.57,25.2,80.45,16.87,0.0,160.0,64.0,1.0,2,65,2,3,0,0,2306181.73,74.47
73.12,7.14,34.07,104.26,49.24,79.47,13.444,0.977,3.266,3.192,0.74,34.92,24.09,31.01,0.41,0.0,165.0,57.75,1.1,3,70,1,2,0,0,2679146.94,80.05
51.96,8.24,24.24,31.84,79.15,89.82,15.29,1.15,2.423,2.786,3.37,29.0,18.74,33.52,6.58,0.0,144.0,64.8,0.9,1,55,2,4,0,1,2247080.74,78.13
51.83,7.29,27.09,114.96,69.18,69.61,2.109,0.977,3.203,3.131,0.73,32.2,19.23,26.63,22.78,0.0,198.0,69.3,1.1,3,70,10,2,0,1,395707.15,79.01
73.2,8.3,25.87,116.9,43.58,49.77,15.649,0.42,1.5,0.63,0.92,23.19,15.66,82.12,1.21,0.0,132.0,46.2,1.1,3,75,40,0,0,0,484339.25,78.91
64.89,7.47,38.08,20.12,34.54,23.71,16.358,0.63,1.782,1.123,1.89,24.02,9.99,94.76,9.99,0.0,121.0,42.35,1.1,3,70,50,1,0,0,807130.24,74.76
73.4,4.54,26.75,71.13,7.31,14.2,7.59,0.44,2.708,1.191,0.17,28.25,11.28,20.9,20.42,0.0,162.0,72.9,0.9,1,55,10,0,0,0,655606.96,85.04
49.92,7.39,19.47,96.8,41.51,8.99,15.995,0.44,4.08,1.795,6.24,40.22,25.26,55.46,0.44,0.0,99.0,44.55,0.9,1,55,50,0,0,1,525606.49,83.32
70.64,8.76,39.91,42.04,54.22,40.02,19.36,0.66,2.474,1.633,1.1,28.99,19.53,21.75,8.85,0.0,187.0,65.45,1.1,3,75,25,1,0,0,1752071.08,79.16
17.75,4.57,24.47,48.28,26.91,44.45,18.472,0.63,2.531,1.594,1.15,26.91,11.79,23.05,23.27,200.75,198.0,69.3,1.1,3,70,10,1,1,3,1690611.65,52.28
86.91,4.72,16.75,49.51,17.34,69.0,4.778,0.85,1.905,1.619,2.33,26.53,18.17,87.45,20.58,0.0,120.0,48.0,1.0,2,65,40,2,0,0,337376.96,77.87
41.27,6.65,28.02,33.38,52.51,21.24,9.544,0.66,2.396,1.581,0.85,29.53,19.96,48.19,11.16,0.0,187.0,65.45,1.1,3,75,25,1,0,1,888081.71,83.84
35.44,4.62,25.91,61.9,76.8,58.64,2.206,1.0,2.642,2.642,6.8,31.52,16.78,82.08,15.62,0.0,108.0,48.6,0.9,1,50,40,4,0,1,184139.34,76.57
45.45,6.69,16.18,6.12,50.26,24.44,8.326,0.977,3.341,3.266,0.09,38.61,28.66,69.81,10.65,0.0,162.0,72.9,0.9,1,55,10,2,0,1,2021934.89,82.69
54.61,4.94,31.82,5.0,31.35,49.81,14.484,0.66,2.693,1.777,0.66,28.97,16.1,24.79,17.8,0.0,144.0,64.8,0.9,1,55,2,1,0,1,1493646.3,81.72
66.75,4.78,26.28,103.68,32.37,60.7,17.821,1.1,4.192,4.612,0.87,39.99,28.19,49.0,22.53,0.0,144.0,64.8,0.9,1,55,2,4,0,0,5592732.18,78.95
51.08,8.08,27.09,63.82,40.21,44.08,19.018,1.0,4.109,4.109,4.48,41.75,28.26,64.69,0.85,0.0,160.0,64.0,1.0,2,65,2,3,0,1,4192394.94,82.98
94.76,6.83,31.97,100.55,18.93,51.91,19.57,0.42,2.103,0.883,0.48,25.56,7.95,83.82,20.01,0.0,121.0,42.35,1.1,3,70,50,0,0,0,991018.49,83.26
58.36,8.75,18.71,113.73,46.31,17.29,8.79,1.15,2.743,3.154,0.01,40.81,34.61,89.07,5.83,0.0,150.0,60.0,1.0,2,60,1,4,0,0,2015353.76,82.46
50.32,5.77,28.68,33.63,5.48,43.73,9.472,0.862,1.927,1.662,3.97,24.63,14.37,76.65,23.38,0.0,203.5,71.23,1.1,3,70,20,5,0,1,525867.83,78.89
24.5,8.62,38.47,71.25,21.48,58.61,11.88,0.85,5.183,4.406,1.17,43.98,33.08,33.76,9.88,71.49,187.0,65.45,1.1,3,75,25,2,1,2,3210579.21,70.33
19.41,5.73,24.09,111.9,27.08,72.78,14.76,0.5,2.695,1.347,2.13,31.24,19.35,55.6,13.64,139.07,204.0,61.2,1.2,4,80,25,0,1,3,912813.19,68.14
45.74,7.05,21.76,5.27,69.25,68.96,0.69,0.862,1.57,1.354,0.45,20.95,5.57,74.52,6.96,0.0,121.0,42.35,1.1,3,70,50,5,0,1,56490.54,82.45
79.42,8.69,29.95,39.1,78.38,31.72,13.948,1.02,4.277,4.363,1.26,45.63,31.13,88.75,6.16,0.0,160.0,64.0,1.0,2,65,2,2,0,0,4137306.61,75.38
75.21,6.04,37.48,89.48,30.14,46.36,18.798,0.935,3.045,2.847,0.13,35.56,20.74,91.81,19.41,0.0,99.0,44.55,0.9,1,55,50,2,0,0,3529442.9,83.86
37.33,6.88,24.03,75.76,74.1,67.85,0.201,0.977,4.795,4.687,0.57,46.42,39.03,46.48,1.67,6.74,160.0,64.0,1.0,2,60,2,2,0,1,70030.23,77.88
29.98,8.35,18.13,45.04,34.56,11.33,8.309,0.72,4.956,3.568,0.96,41.54,26.39,34.33,18.96,10.18,170.0,68.0,1.0,2,65,25,1,1,2,2042655.81,80.75
71.41,8.28,39.7,16.08,24.16,57.72,10.938,0.63,3.723,2.346,0.23,43.01,36.69,56.61,8.73,0.0,132.0,46.2,1.1,3,70,40,1,0,0,1844894.6,76.05
15.64,4.61,24.84,109.21,23.97,16.32,11.657,0.9,2.895,2.605,4.15,32.2,17.99,47.84,5.95,243.62,150.0,60.0,1.0,2,65,1,5,1,3,1398301.49,50.0
81.4,4.66,17.63,49.29,29.65,9.07,5.494,0.72,3.151,2.269,5.73,32.42,18.22,38.31,20.17,0.0,170.0,68.0,1.0,2,65,25,1,0,0,381250.83,80.3
63.62,6.41,31.65,50.41,79.37,7.64,2.838,0.4,4.27,1.708,3.71,41.19,25.62,60.11,7.37,0.0,108.0,48.6,0.9,1,50,40,0,0,0,169913.12,83.73
34.09,8.06,32.38,67.41,17.89,76.6,1.528,0.85,4.014,3.412,0.08,37.74,23.0,41.77,19.3,0.0,120.0,48.0,1.0,2,60,40,3,0,2,394569.75,84.58
40.5,7.68,29.2,56.59,79.37,72.8,2.676,1.1,4.894,5.383,13.13,47.28,36.18,67.77,2.96,0.0,165.0,57.75,1.1,3,75,1,3,0,0,479172.99,80.31
51.84,5.85,24.67,92.96,11.99,28.66,6.923,0.977,1.759,1.719,0.74,25.53,17.76,94.91,20.4,0.0,99.0,44.55,0.9,1,55,50,2,0,1,816441.23,81.34
62.61,6.89,26.45,25.92,62.06,49.1,16.442,0.6,1.898,1.139,4.23,23.76,6.08,70.52,12.23,0.0,150.0,60.0,1.0,2,60,1,1,0,0,272917.22,82.45
48.88,8.0,23.41,7.94,64.39,30.45,12.229,0.862,3.559,3.07,0.86,44.8,36.42,87.04,4.5,0.0,185.0,74.0,1.0,2,60,20,5,0,1,2499394.01,82.03
33.99,8.82,29.55,77.34,6.02,89.68,7.011,0.6,2.187,1.312,10.17,32.54,26.97,55.51,2.26,0.0,108.0,48.6,0.9,1,50,40,1,0,0,0.0,80.31
72.24,6.93,34.78,24.95,13.8,6.58,10.063,1.25,3.941,4.926,0.51,38.62,29.42,21.78,1.67,0.0,192.0,57.6,1.2,4,80,2,4,0,0,3358728.78,77.76
80.03,7.41,26.6,88.68,77.6,9.96,19.892,0.75,3.745,2.809,0.7,47.5,40.74,87.5,18.26,0.0,121.0,42.35,1.1,3,75,50,5,0,0,3928763.07,81.38
26.06,5.16,18.93,85.79,6.41,48.36,8.678,0.75,1.53,1.147,10.88,23.23,17.18,46.59,8.28,80.46,166.5,74.92,0.9,1,50,20,5,0,0,0.0,62.32
54.2,8.77,24.16,15.1,11.09,77.32,11.478,1.1,1.879,2.067,2.18,24.21,8.1,78.0,9.38,0.0,185.0,74.0,1.0,2,60,20,4,0,1,1321152.32,71.03
33.49,7.41,30.13,48.45,50.32,29.93,11.382,0.72,3.626,2.611,1.02,35.37,17.58,28.41,1.87,65.08,150.0,60.0,1.0,2,65,1,1,1,2,1831245.96,72.2
60.6,8.44,26.59,67.81,49.18,61.45,12.613,0.892,2.819,2.516,4.52,33.21,23.63,48.24,8.21,0.0,176.0,61.6,1.1,3,70,2,2,0,0,1356553.27,80.48
23.41,5.78,19.71,14.75,28.42,8.3,7.119,1.05,1.5,1.575,5.05,18.3,5.26,46.25,0.07,182.5,165.0,57.75,1.1,3,70,1,3,1,2,225629.5,56.99
83.4,5.68,32.9,26.05,76.64,74.5,1.242,1.1,1.531,1.684,2.7,20.93,14.16,58.47,23.55,0.0,176.0,61.6,1.1,3,75,2,3,0,0,91488.27,80.91
52.71,5.49,38.66,108.77,76.61,87.75,2.247,1.1,5.922,6.515,0.27,46.67,33.64,40.91,12.41,0.0,203.5,71.23,1.1,3,75,20,3,0,1,969082.61,76.65
41.72,7.6,23.0,8.46,48.85,81.37,16.443,0.63,2.254,1.42,0.44,28.99,21.65,30.16,8.34,0.0,121.0,42.35,1.1,3,70,50,1,0,1,1571728.36,81.94
93.04,4.79,24.14,118.67,6.57,9.44,7.374,0.69,2.441,1.684,2.89,28.4,13.26,49.71,9.46,0.0,120.0,48.0,1.0,2,65,40,1,0,0,573301.86,76.94
45.73,5.03,30.18,80.22,69.55,13.65,8.135,1.05,2.512,2.637,4.61,32.98,19.57,93.1,1.02,0.0,165.0,57.75,1.1,3,70,1,4,0,1,866263.6,78.83
50.49,6.03,34.79,89.58,69.51,78.31,7.263,0.4,2.624,1.05,9.01,33.98,27.68,51.1,16.0,0.0,170.0,68.0,1.0,2,65,25,0,0,0,0.0,83.82
56.35,4.96,37.08,16.91,79.77,57.4,13.664,1.15,2.578,2.964,2.71,31.36,22.59,56.75,20.58,0.0,120.0,48.0,1.0,2,60,40,4,0,0,2083710.68,79.69
63.72,4.78,16.5,76.66,10.31,63.69,14.761,1.02,1.503,1.533,0.97,21.2,9.28,91.68,7.58,0.0,132.0,39.6,1.2,4,85,50,2,0,0,1354044.31,78.89
50.63,7.44,32.2,5.79,43.8,13.66,4.65,1.0,4.785,4.785,1.03,43.54,29.68,55.65,10.76,0.0,185.0,74.0,1.0,2,60,20,4,0,1,1462646.51,83.23
27.57,7.02,26.4,102.45,24.92,89.31,18.466,1.0,2.774,2.774,0.11,34.64,21.03,91.93,7.77,30.86,153.0,68.85,0.9,1,50,25,3,1,2,3391366.41,77.91
93.21,4.61,39.64,80.85,45.45,59.54,18.844,1.0,1.737,1.737,1.75,20.86,7.28,54.07,21.08,0.0,144.0,64.8,0.9,1,50,2,4,0,0,1766073.48,78.6
89.5,8.09,20.54,58.86,58.25,25.21,14.52,1.1,5.166,5.682,13.73,42.13,26.85,26.56,8.73,0.0,185.0,74.0,1.0,2,60,20,4,0,0,2921679.75,83.12
84.88,7.75,29.47,77.86,41.46,16.5,4.565,1.15,1.72,1.978,0.88,21.77,6.62,53.95,9.63,0.0,185.0,74.0,1.0,2,60,20,4,0,0,530160.59,85.24
48.95,5.92,19.97,32.9,70.37,33.48,17.477,0.637,4.233,2.699,0.76,44.57,31.68,86.39,23.07,0.0,110.0,44.0,1.0,2,60,50,5,0,1,3316762.87,82.81
85.33,7.26,35.78,30.57,20.45,74.89,14.768,0.85,3.535,3.005,1.24,44.56,39.2,66.67,11.0,0.0,121.0,42.35,1.1,3,75,50,2,0,0,3032396.1,83.56
40.66,6.21,21.03,116.88,52.41,66.72,19.638,0.825,3.129,2.581,7.16,34.52,23.38,55.49,18.04,0.0,162.0,72.9,0.9,1,55,10,5,0,1,1517676.72,78.86
82.1,8.24,20.54,83.96,46.61,23.59,5.901,1.1,4.106,4.517,2.37,39.86,22.51,68.65,24.35,0.0,121.0,42.35,1.1,3,75,50,3,0,0,1773713.12,80.34
92.94,4.63,16.06,33.91,26.19,52.28,10.052,0.862,4.865,4.196,1.03,43.06,30.87,40.7,5.49,0.0,176.0,61.6,1.1,3,70,2,5,0,0,2595477.36,73.67
84.28,8.84,24.74,111.95,70.22,48.93,3.713,0.85,3.804,3.233,4.26,35.47,20.41,29.33,23.4,0.0,170.0,68.0,1.0,2,60,25,3,0,0,643468.42,80.72
60.44,5.6,15.76,58.72,11.02,20.63,9.501,0.825,2.881,2.376,2.91,33.57,21.98,59.33,7.37,0.0,121.0,42.35,1.1,3,75,50,5,0,0,1133544.4,75.0
24.88,5.11,34.76,76.03,6.53,75.04,0.13,0.63,1.5,0.945,1.04,22.1,16.01,47.92,4.01,0.0,132.0,46.2,1.1,3,70,40,1,1,2,6137.06,78.66
79.08,5.08,17.38,34.69,30.43,35.93,0.681,0.69,2.205,1.521,4.28,29.87,21.43,61.62,5.36,0.0,170.0,68.0,1.0,2,60,25,1,0,0,30098.16,79.58
46.37,5.36,25.64,93.85,5.92,10.69,16.504,0.892,2.589,2.31,3.81,35.97,27.49,94.1,13.84,0.0,203.5,71.23,1.1,3,70,20,2,0,1,1862908.38,78.88
